,LLH,energy_res,ident,ts,conv,phi_astro,gamma,delta_ts
2385,local,improved,P-ONE,-619015.1132145338,0.983457496898367,1.1999999999999997,3.4499999999999975,4.430773333879188
2386,local,improved,P-ONE,-619013.3508034428,0.982241734887233,1.1999999999999997,3.4999999999999973,6.193184424890205
2387,local,improved,P-ONE,-619011.2275534894,0.9808462286275043,1.1999999999999997,3.549999999999997,8.31643437827006
2388,local,improved,P-ONE,-619008.7251057867,0.979284771596176,1.1999999999999997,3.599999999999997,10.818882080959156
2389,local,improved,P-ONE,-619005.8147846472,0.9775268149093349,1.1999999999999997,3.649999999999997,13.729203220456839
2390,local,improved,P-ONE,-619002.4576984672,0.9756042535278475,1.1999999999999997,3.6999999999999966,17.08628940046765
2391,local,improved,P-ONE,-618998.6046353679,0.973499076149465,1.1999999999999997,3.7499999999999964,20.939352499786764
2392,local,improved,P-ONE,-618994.1957741907,0.9712221334146931,1.1999999999999997,3.7999999999999963,25.348213676945306
2393,local,improved,P-ONE,-618989.1602251742,0.9687667940128303,1.1999999999999997,3.849999999999996,30.383762693498284
2394,local,improved,P-ONE,-618983.4154086108,0.9661389395301077,1.1999999999999997,3.899999999999996,36.128579256823286
2395,local,improved,P-ONE,-618976.8662753312,0.9633368482106691,1.1999999999999997,3.9499999999999957,42.67771253641695
2396,local,improved,P-ONE,-618958.2860328888,0.9742882742679703,1.25,2.7,61.25795497884974
2397,local,improved,P-ONE,-618972.8546340023,0.9763929666164065,1.25,2.75,46.68935386533849
2398,local,improved,P-ONE,-618984.377252389,0.9781896056846039,1.25,2.8,35.166735478676856
2399,local,improved,P-ONE,-618993.4500201386,0.979707028966755,1.25,2.8499999999999996,26.093967729015276
2400,local,improved,P-ONE,-619000.5426609708,0.9809562035210494,1.25,2.8999999999999995,19.001326896832325
2401,local,improved,P-ONE,-619006.0265996514,0.9819594549142636,1.25,2.9499999999999993,13.517388216219842
2402,local,improved,P-ONE,-619010.1961957722,0.9827150844598178,1.25,2.999999999999999,9.347792095504701
2403,local,improved,P-ONE,-619013.2848799669,0.9832465485125128,1.25,3.049999999999999,6.25910790078342
2404,local,improved,P-ONE,-619015.4774808025,0.9835596928138625,1.25,3.0999999999999988,4.066507065203041
2405,local,improved,P-ONE,-619016.9196804992,0.9836574329761207,1.25,3.1499999999999986,2.624307368416339
2406,local,improved,P-ONE,-619017.7252902173,0.9835530663807128,1.25,3.1999999999999984,1.8186976503347978
2407,local,improved,P-ONE,-619017.9818555113,0.9832529101260806,1.25,3.2499999999999982,1.5621323563391343
2408,local,improved,P-ONE,-619017.7549725849,0.9827488486189558,1.25,3.299999999999998,1.7890152827603742
2409,local,improved,P-ONE,-619017.0915996777,0.9820533596787019,1.25,3.349999999999998,2.452388189965859
2410,local,improved,P-ONE,-619016.0225792271,0.9811764229242286,1.25,3.3999999999999977,3.521408640546724
2411,local,improved,P-ONE,-619014.5645318932,0.9801063089800817,1.25,3.4499999999999975,4.97945597441867
2412,local,improved,P-ONE,-619012.7212463749,0.9788544757813081,1.25,3.4999999999999973,6.822741492767818
2413,local,improved,P-ONE,-619010.4846582937,0.9774185820226274,1.25,3.549999999999997,9.059329573996365
2414,local,improved,P-ONE,-619007.835489363,0.9758024967454221,1.25,3.599999999999997,11.708498504711315
2415,local,improved,P-ONE,-619004.7436008884,0.9740063143749655,1.25,3.649999999999997,14.80038697924465
2416,local,improved,P-ONE,-619001.16810229,0.9720253303179962,1.25,3.6999999999999966,18.375885577639565
2417,local,improved,P-ONE,-618997.057244822,0.9698722888695666,1.25,3.7499999999999964,22.48674304562155
2418,local,improved,P-ONE,-618992.3481223627,0.9675367607274346,1.25,3.7999999999999963,27.195865504909307
2419,local,improved,P-ONE,-618986.9661943233,0.9650260456949686,1.25,3.849999999999996,32.57779354439117
2420,local,improved,P-ONE,-618980.8246396288,0.962344549750353,1.25,3.899999999999996,38.71934823889751
2421,local,improved,P-ONE,-618973.8235460423,0.9594822418314193,1.25,3.9499999999999957,45.72044182533864
2422,local,improved,P-ONE,-618953.0662072146,0.971142870059381,1.2999999999999998,2.7,66.47778065304738
2423,local,improved,P-ONE,-618968.5578381805,0.973265367933435,1.2999999999999998,2.75,50.98614968720358
2424,local,improved,P-ONE,-618980.8447529239,0.9750781222380958,1.2999999999999998,2.8,38.69923494372051
2425,local,improved,P-ONE,-618990.5504693661,0.9766062238120935,1.2999999999999998,2.8499999999999996,28.993518501520157
2426,local,improved,P-ONE,-618998.166508933,0.977858174122113,1.2999999999999998,2.8999999999999995,21.37747893470805
2427,local,improved,P-ONE,-619004.0817072359,0.9788570927594671,1.2999999999999998,2.9499999999999993,15.46228063176386
2428,local,improved,P-ONE,-619008.6043607733,0.9796096787965511,1.2999999999999998,2.999999999999999,10.939627094310708
2429,local,improved,P-ONE,-619011.9790619202,0.9801384169027142,1.2999999999999998,3.049999999999999,7.564925947459415
2430,local,improved,P-ONE,-619014.3995620863,0.980438724342623,1.2999999999999998,3.0999999999999988,5.1444257813273
2431,local,improved,P-ONE,-619016.018642609,0.9805240944237864,1.2999999999999998,3.1499999999999986,3.525345258647576
2432,local,improved,P-ONE,-619016.9557110748,0.9803952273444225,1.2999999999999998,3.1999999999999984,2.5882767928997055
2433,local,improved,P-ONE,-619017.3026560968,0.9800709812385423,1.2999999999999998,3.2499999999999982,2.2413317708997056
2434,local,improved,P-ONE,-619017.128356888,0.9795376469905126,1.2999999999999998,3.299999999999998,2.4156309796962887
2435,local,improved,P-ONE,-619016.4821446729,0.9788166324580925,1.2999999999999998,3.349999999999998,3.06184319476597
2436,local,improved,P-ONE,-619015.3964394552,0.9779034064186292,1.2999999999999998,3.3999999999999977,4.147548412438482
2437,local,improved,P-ONE,-619013.8887318016,0.9768014564105639,1.2999999999999998,3.4499999999999975,5.655256066005677
2438,local,improved,P-ONE,-619011.9630376326,0.9755127722076804,1.2999999999999998,3.4999999999999973,7.580950235016644
2439,local,improved,P-ONE,-619009.6109239464,0.9740384296760776,1.2999999999999998,3.549999999999997,9.933063921285793
2440,local,improved,P-ONE,-619006.8121797815,0.9723721513527097,1.2999999999999998,3.599999999999997,12.731808086158708
2441,local,improved,P-ONE,-619003.5351882279,0.9705283240652791,1.2999999999999998,3.649999999999997,16.00879963976331
2442,local,improved,P-ONE,-618999.7370433663,0.9684998555739641,1.2999999999999998,3.6999999999999966,19.806944501353428
2443,local,improved,P-ONE,-618995.3634421803,0.9662988407509328,1.2999999999999998,3.7499999999999964,24.18054568732623
2444,local,improved,P-ONE,-618990.348375477,0.9639059038365224,1.2999999999999998,3.7999999999999963,29.195612390642054
2445,local,improved,P-ONE,-618984.6136330733,0.96134333952747,1.2999999999999998,3.849999999999996,34.93035479437094
2446,local,improved,P-ONE,-618978.0681333428,0.9586026565154283,1.2999999999999998,3.899999999999996,41.47585452487692
2447,local,improved,P-ONE,-618970.6070815283,0.9556864153424216,1.2999999999999998,3.9499999999999957,48.93690633936785
2448,local,improved,P-ONE,-618947.6714374637,0.9680397595973875,1.3499999999999996,2.7,71.87255040393211
2449,local,improved,P-ONE,-618964.0945214658,0.9701824057289271,1.3499999999999996,2.75,55.44946640182752
2450,local,improved,P-ONE,-618977.1532697408,0.972008979596044,1.3499999999999996,2.8,42.39071812690236
2451,local,improved,P-ONE,-618987.4986515872,0.9735447275376321,1.3499999999999996,2.8499999999999996,32.04533628048375
2452,local,improved,P-ONE,-618995.6440409156,0.9748050190591182,1.3499999999999996,2.8999999999999995,23.89994695200585
2453,local,improved,P-ONE,-619001.9957294797,0.9758031697167442,1.3499999999999996,2.9499999999999993,17.548258387949318
2454,local,improved,P-ONE,-619006.8759877905,0.9765556639771682,1.3499999999999996,2.999999999999999,12.668000077130273
2455,local,improved,P-ONE,-619010.540599236,0.977069602299387,1.3499999999999996,3.049999999999999,9.003388631623238
2456,local,improved,P-ONE,-619013.1922613456,0.9773601215978369,1.3499999999999996,3.0999999999999988,6.3517265220871195
2457,local,improved,P-ONE,-619014.9908717738,0.9774265044050079,1.3499999999999996,3.1499999999999986,4.553116093855351
2458,local,improved,P-ONE,-619016.0614465037,0.9772780628044521,1.3499999999999996,3.1999999999999984,3.482541363919154
2459,local,improved,P-ONE,-619016.5002246888,0.9769274285889327,1.3499999999999996,3.2499999999999982,3.0437631788663566
2460,local,improved,P-ONE,-619016.3793720067,0.9763774292223064,1.3499999999999996,3.299999999999998,3.164615860907361
2461,local,improved,P-ONE,-619015.750592236,0.9756214701046522,1.3499999999999996,3.349999999999998,3.7933956315973774
2462,local,improved,P-ONE,-619014.6478795909,0.9746726186809702,1.3499999999999996,3.3999999999999977,4.896108276792802
2463,local,improved,P-ONE,-619013.0895883102,0.9735357834432571,1.3499999999999996,3.4499999999999975,6.454399557434954
2464,local,improved,P-ONE,-619011.079952758,0.9722087661457954,1.3499999999999996,3.4999999999999973,8.464035109616816
2465,local,improved,P-ONE,-619008.6101604783,0.9706885809875208,1.3499999999999996,3.549999999999997,10.933827389380895
2466,local,improved,P-ONE,-619005.6590549513,0.9689830964853461,1.3499999999999996,3.599999999999997,13.884932916378602
2467,local,improved,P-ONE,-619002.1935272424,0.9670961270107347,1.3499999999999996,3.649999999999997,17.350460625253618
2468,local,improved,P-ONE,-618998.1686405973,0.9650225336557998,1.3499999999999996,3.6999999999999966,21.37534727039747
2469,local,improved,P-ONE,-618993.5275214718,0.9627692070832162,1.3499999999999996,3.7499999999999964,26.01646639581304
2470,local,improved,P-ONE,-618988.2010404977,0.9603335446278476,1.3499999999999996,3.7999999999999963,31.34294736990705
2471,local,improved,P-ONE,-618982.1073004068,0.9577197247321172,1.3499999999999996,3.849999999999996,37.43668746086769
2472,local,improved,P-ONE,-618975.1509414066,0.9549157682954155,1.3499999999999996,3.899999999999996,44.39304646104574
2473,local,improved,P-ONE,-618967.2222680736,0.9519443195215697,1.3499999999999996,3.9499999999999957,52.321719794068485
2474,local,improved,P-ONE,-618942.108887091,0.9649763512111045,1.4,2.7,77.43510077660903
2475,local,improved,P-ONE,-618959.4713566818,0.9671413215126461,1.4,2.75,60.07263118587434
2476,local,improved,P-ONE,-618973.3090312486,0.9689799557508965,1.4,2.8,46.23495661909692
2477,local,improved,P-ONE,-618984.3003931104,0.9705231311010489,1.4,2.8499999999999996,35.243594757281244
2478,local,improved,P-ONE,-618992.9807202431,0.9717868256231811,1.4,2.8999999999999995,26.563267624587752
2479,local,improved,P-ONE,-618999.773803169,0.9727855012577307,1.4,2.9499999999999993,19.770184698631056
2480,local,improved,P-ONE,-619005.015921146,0.9735358031988832,1.4,2.999999999999999,14.52806672162842
2481,local,improved,P-ONE,-619008.9740765169,0.9740420025198143,1.4,3.049999999999999,10.569911350728944
2482,local,improved,P-ONE,-619011.8599345005,0.9743160039094597,1.4,3.0999999999999988,7.684053367120214
2483,local,improved,P-ONE,-619013.8405251489,0.9743694620283124,1.4,3.1499999999999986,5.703462718753144
2484,local,improved,P-ONE,-619015.0464843232,0.9742009121342411,1.4,3.1999999999999984,4.497503544436768
2485,local,improved,P-ONE,-619015.5784085817,0.973825013503384,1.4,3.2499999999999982,3.965579285984859
2486,local,improved,P-ONE,-619015.5117532965,0.97324770060348,1.4,3.299999999999998,4.03223457117565
2487,local,improved,P-ONE,-619014.9005945148,0.9724696530366059,1.4,3.349999999999998,4.643393352860585
2488,local,improved,P-ONE,-619013.7804974236,0.9714867787315148,1.4,3.3999999999999977,5.763490444049239
2489,local,improved,P-ONE,-619012.1706738881,0.9703144635746362,1.4,3.4499999999999975,7.373313979594968
2490,local,improved,P-ONE,-619010.0755685836,0.9689473508054158,1.4,3.4999999999999973,9.468419284094125
2491,local,improved,P-ONE,-619007.4859793631,0.9673913815490393,1.4,3.549999999999997,12.058008504565805
2492,local,improved,P-ONE,-619004.3797923601,0.9656438558927265,1.4,3.599999999999997,15.164195507531986
2493,local,improved,P-ONE,-619000.7223930941,0.9637102162861187,1.4,3.649999999999997,18.8215947735589
2494,local,improved,P-ONE,-618996.4667996985,0.96159125008741,1.4,3.6999999999999966,23.077188169118017
2495,local,improved,P-ONE,-618991.5535527421,0.959285314059392,1.4,3.7499999999999964,27.99043512553908
2496,local,improved,P-ONE,-618985.9103868069,0.9568072284516658,1.4,3.7999999999999963,33.63360106071923
2497,local,improved,P-ONE,-618979.451701354,0.9541342522217868,1.4,3.849999999999996,40.09228651365265
2498,local,improved,P-ONE,-618972.0778413344,0.9512857645306616,1.4,3.899999999999996,47.46614653326105
2499,local,improved,P-ONE,-618963.6741943706,0.9482625045120269,1.4,3.9499999999999957,55.86979349702597
2500,local,improved,P-ONE,-618936.3852049048,0.9619533655492403,1.4499999999999997,2.7,83.15878296282608
2501,local,improved,P-ONE,-618954.6945449903,0.9641310569312926,1.4499999999999997,2.75,64.84944287734106
2502,local,improved,P-ONE,-618969.3178329992,0.9659875313357222,1.4499999999999997,2.8,50.226154868490994
2503,local,improved,P-ONE,-618980.961122656,0.9675397427812795,1.4499999999999997,2.8499999999999996,38.582865211647004
2504,local,improved,P-ONE,-618990.1816445906,0.9688073519606153,1.4499999999999997,2.8999999999999995,29.36234327708371
2505,local,improved,P-ONE,-618997.4207283119,0.969806300115368,1.4499999999999997,2.9499999999999993,22.12325955578126
2506,local,improved,P-ONE,-619003.0286946363,0.970547370409945,1.4499999999999997,2.999999999999999,16.51529323135037
2507,local,improved,P-ONE,-619007.2837910315,0.971045223371367,1.4499999999999997,3.049999999999999,12.260196836199611
2508,local,improved,P-ONE,-619010.4066707945,0.9713103141146147,1.4499999999999997,3.0999999999999988,9.137317073182203
2509,local,improved,P-ONE,-619012.5715117513,0.9713424006996219,1.4499999999999997,3.1499999999999986,6.972476116381586
2510,local,improved,P-ONE,-619013.9145801517,0.9711627907413332,1.4499999999999997,3.1999999999999984,5.629407715983689
2511,local,improved,P-ONE,-619014.540836677,0.9707634484149752,1.4499999999999997,3.2499999999999982,5.0031511907000095
2512,local,improved,P-ONE,-619014.5290292162,0.9701619973033814,1.4499999999999997,3.299999999999998,5.014958651503548
2513,local,improved,P-ONE,-619013.9356059846,0.9693509109327002,1.4499999999999997,3.349999999999998,5.608381883008406
2514,local,improved,P-ONE,-619012.7976999272,0.9683366197743045,1.4499999999999997,3.3999999999999977,6.746287940419279
2515,local,improved,P-ONE,-619011.1353750715,0.9671325177620853,1.4499999999999997,3.4499999999999975,8.408612796105444
2516,local,improved,P-ONE,-619008.9532785692,0.9657260285681818,1.4499999999999997,3.4999999999999973,10.59070929849986
2517,local,improved,P-ONE,-619006.2418089916,0.9641309960130109,1.4499999999999997,3.549999999999997,13.302178876008838
2518,local,improved,P-ONE,-619002.9778839044,0.9623440430828915,1.4499999999999997,3.599999999999997,16.566103963297792
2519,local,improved,P-ONE,-618999.1253707813,0.9603727767550818,1.4499999999999997,3.649999999999997,20.418617086368613
2520,local,improved,P-ONE,-618994.6352290884,0.9582054536738761,1.4499999999999997,3.6999999999999966,24.9087587792892
2521,local,improved,P-ONE,-618989.4453991103,0.9558510889613115,1.4499999999999997,3.7499999999999964,30.098588757333346
2522,local,improved,P-ONE,-618983.4804645111,0.9533169764901408,1.4499999999999997,3.7999999999999963,36.06352335656993
2523,local,improved,P-ONE,-618976.6511058777,0.9506005541773497,1.4499999999999997,3.849999999999996,42.892881989944726
2524,local,improved,P-ONE,-618968.8533578586,0.9477045466749742,1.4499999999999997,3.899999999999996,50.69063000904862
2525,local,improved,P-ONE,-618959.9676754242,0.9446250026589293,1.4499999999999997,3.9499999999999957,59.57631244347431
2526,local,improved,P-ONE,-618930.5065774373,0.9589660975356278,1.4999999999999996,2.7,89.03741043037735
2527,local,improved,P-ONE,-618949.7698630278,0.9611679107671962,1.4999999999999996,2.75,69.77412483980879
2528,local,improved,P-ONE,-618965.1850805732,0.9630337476726831,1.4999999999999996,2.8,54.35890729445964
2529,local,improved,P-ONE,-618977.4859101807,0.9645943208868177,1.4999999999999996,2.8499999999999996,42.05807768693194
2530,local,improved,P-ONE,-618987.2515811459,0.9658638697860017,1.4999999999999996,2.8999999999999995,32.2924067217391
