,Year,dec,dec_label,era,dp_flux,sigma,scaled_flux
356,2042,30,30°,IceCube,5.291568453777503e-20,5,5.291568453777503
357,2042,30,30°,Plenum-1,3.453118117529723e-20,5,3.4531181175297228
358,2042,30,30°,Plenum-2,2.297844289529148e-20,5,2.2978442895291478
359,2042,30,30°,Plenum-3,1.6583691748081094e-20,5,1.6583691748081093
360,2043,-30,-30°,Plenum-1,4.968951685638614e-20,5,4.968951685638614
361,2043,-30,-30°,Plenum-2,4.968951685638614e-20,5,4.968951685638614
362,2043,-30,-30°,Plenum-3,1.7585163208919092e-20,5,1.7585163208919092
363,2043,0,0°,IceCube,2.9718140007252845e-20,5,2.9718140007252845
364,2043,0,0°,Plenum-1,2.3024020372000026e-20,5,2.3024020372000025
365,2043,0,0°,Plenum-2,1.3065367518627154e-20,5,1.3065367518627153
366,2043,0,0°,Plenum-3,1.0207711125745319e-20,5,1.020771112574532
367,2043,30,30°,IceCube,5.178227122020151e-20,5,5.178227122020151
368,2043,30,30°,Plenum-1,3.327285308564785e-20,5,3.327285308564785
369,2043,30,30°,Plenum-2,2.163372591073324e-20,5,2.163372591073324
370,2043,30,30°,Plenum-3,1.4276351652829206e-20,5,1.4276351652829204
371,2044,-30,-30°,Plenum-1,4.740224357167027e-20,5,4.740224357167027
372,2044,-30,-30°,Plenum-2,4.740224357167027e-20,5,4.740224357167027
373,2044,-30,-30°,Plenum-3,1.478681175348809e-20,5,1.478681175348809
374,2044,0,0°,IceCube,2.904462787110219e-20,5,2.904462787110219
375,2044,0,0°,Plenum-1,2.2348308859479955e-20,5,2.2348308859479955
376,2044,0,0°,Plenum-2,1.228600682489062e-20,5,1.2286006824890618
377,2044,0,0°,Plenum-3,9.180928851496426e-21,5,0.9180928851496426
378,2044,30,30°,IceCube,5.070625501226905e-20,5,5.070625501226905
379,2044,30,30°,Plenum-1,3.212579973712447e-20,5,3.212579973712447
380,2044,30,30°,Plenum-2,2.0467408676940613e-20,5,2.0467408676940613
381,2044,30,30°,Plenum-3,1.2500920765847249e-20,5,1.2500920765847248
382,2045,-30,-30°,Plenum-1,4.535244442695052e-20,5,4.535244442695052
383,2045,-30,-30°,Plenum-2,4.535244442695052e-20,5,4.535244442695052
384,2045,-30,-30°,Plenum-3,1.2889704376835485e-20,5,1.2889704376835485
385,2045,0,0°,IceCube,2.841166580955141e-20,5,2.841166580955141
386,2045,0,0°,Plenum-1,2.1717946780359563e-20,5,2.171794678035956
387,2045,0,0°,Plenum-2,1.1607235996028603e-20,5,1.1607235996028604
388,2045,0,0°,Plenum-3,8.373655882465005e-21,5,0.8373655882465005
389,2045,30,30°,IceCube,4.968372472837437e-20,5,4.968372472837437
390,2045,30,30°,Plenum-1,3.107661495203511e-20,5,3.107661495203511
391,2045,30,30°,Plenum-2,1.9444883169567408e-20,5,1.9444883169567408
392,2045,30,30°,Plenum-3,1.113949921769075e-20,5,1.113949921769075
393,2046,-30,-30°,Plenum-1,4.3503375125205254e-20,5,4.350337512520525
394,2046,-30,-30°,Plenum-2,4.3503375125205254e-20,5,4.350337512520525
395,2046,-30,-30°,Plenum-3,1.1626122386472187e-20,5,1.1626122386472186
396,2046,0,0°,IceCube,2.780656831716725e-20,5,2.7806568317167253
397,2046,0,0°,Plenum-1,2.1128283778422842e-20,5,2.112828377842284
398,2046,0,0°,Plenum-2,1.1010106479550982e-20,5,1.1010106479550983
399,2046,0,0°,Plenum-3,7.718728517265288e-21,5,0.7718728517265288
400,2046,30,30°,IceCube,4.871036314025276e-20,5,4.871036314025276
401,2046,30,30°,Plenum-1,3.011291861972496e-20,5,3.0112918619724955
402,2046,30,30°,Plenum-2,1.8539739811488975e-20,5,1.8539739811488976
403,2046,30,30°,Plenum-3,1.0133613993318139e-20,5,1.013361399331814
404,2047,-30,-30°,Plenum-1,4.1825618608656746e-20,5,4.1825618608656745
405,2047,-30,-30°,Plenum-2,4.1825618608656746e-20,5,4.1825618608656745
406,2047,-30,-30°,Plenum-3,1.0447117682555443e-20,5,1.0447117682555442
407,2047,0,0°,IceCube,2.723410071084408e-20,5,2.723410071084408
408,2047,0,0°,Plenum-1,2.057536347710232e-20,5,2.057536347710232
409,2047,0,0°,Plenum-2,1.047833281177893e-20,5,1.047833281177893
410,2047,0,0°,Plenum-3,7.175092712927783e-21,5,0.7175092712927783
411,2047,30,30°,IceCube,4.7781896087508274e-20,5,4.778189608750828
412,2047,30,30°,Plenum-1,2.9225084708060154e-20,5,2.9225084708060156
413,2047,30,30°,Plenum-2,1.7731597954688476e-20,5,1.7731597954688476
414,2047,30,30°,Plenum-3,9.320487152637886e-21,5,0.9320487152637885
415,2048,-30,-30°,Plenum-1,4.029535648933534e-20,5,4.0295356489335346
416,2048,-30,-30°,Plenum-2,4.029535648933534e-20,5,4.0295356489335346
417,2048,-30,-30°,Plenum-3,9.491180161772658e-21,5,0.9491180161772658
418,2048,0,0°,IceCube,2.6691724724225792e-20,5,2.6691724724225794
419,2048,0,0°,Plenum-1,2.0055655135849992e-20,5,2.0055655135849992
420,2048,0,0°,Plenum-2,1.0004945966726106e-20,5,1.0004945966726106
421,2048,0,0°,Plenum-3,6.7153784218595944e-21,5,0.6715378421859595
422,2048,30,30°,IceCube,4.689625907228868e-20,5,4.689625907228868
423,2048,30,30°,Plenum-1,2.840461577714079e-20,5,2.840461577714079
424,2048,30,30°,Plenum-2,1.700525966851358e-20,5,1.700525966851358
425,2048,30,30°,Plenum-3,8.647568143684395e-21,5,0.8647568143684395
426,2049,-30,-30°,Plenum-1,3.889310357122052e-20,5,3.889310357122052
427,2049,-30,-30°,Plenum-2,3.889310357122052e-20,5,3.889310357122052
428,2049,-30,-30°,Plenum-3,8.783803368851696e-21,5,0.8783803368851696
429,2049,0,0°,IceCube,2.6166570046099434e-20,5,2.6166570046099435
430,2049,0,0°,Plenum-1,1.9566151913116206e-20,5,1.9566151913116205
431,2049,0,0°,Plenum-2,9.578131671936937e-21,5,0.9578131671936937
432,2049,0,0°,Plenum-3,6.320854458591908e-21,5,0.6320854458591908
433,2049,30,30°,IceCube,4.605076631253374e-20,5,4.605076631253374
434,2049,30,30°,Plenum-1,2.764423473725263e-20,5,2.764423473725263
435,2049,30,30°,Plenum-2,1.6347984530543758e-20,5,1.6347984530543758
436,2049,30,30°,Plenum-3,8.080277370673513e-21,5,0.8080277370673513
437,2050,-30,-30°,Plenum-1,3.760269924115272e-20,5,3.760269924115272
438,2050,-30,-30°,Plenum-2,3.760269924115272e-20,5,3.760269924115272
439,2050,-30,-30°,Plenum-3,8.193326030282942e-21,5,0.8193326030282942
440,2050,0,0°,IceCube,2.567155760029869e-20,5,2.567155760029869
441,2050,0,0°,Plenum-1,1.91041460024913e-20,5,1.91041460024913
442,2050,0,0°,Plenum-2,9.191783790226092e-21,5,0.9191783790226092
443,2050,0,0°,Plenum-3,5.977843163507168e-21,5,0.5977843163507168
444,2050,30,30°,IceCube,4.5239227250492825e-20,5,4.523922725049283
445,2050,30,30°,Plenum-1,2.6937691473451116e-20,5,2.6937691473451117
446,2050,30,30°,Plenum-2,1.575027349073512e-20,5,1.575027349073512
447,2050,30,30°,Plenum-3,7.594628387985402e-21,5,0.7594628387985402
448,2018,0,0°,IceCube,3.2860151513976593e-20,2,3.286015151397659
449,2018,30,30°,IceCube,5.575096736678011e-20,2,5.575096736678011
450,2019,0,0°,IceCube,3.0058388926631776e-20,2,3.0058388926631774
451,2019,30,30°,IceCube,5.131780311338672e-20,2,5.131780311338672
452,2020,0,0°,IceCube,2.7756332721307295e-20,2,2.7756332721307295
453,2020,30,30°,IceCube,4.765917693986362e-20,2,4.765917693986362
454,2021,0,0°,IceCube,2.582686431122755e-20,2,2.582686431122755
455,2021,30,30°,IceCube,4.4580330113655784e-20,2,4.458033011365578
456,2022,0,0°,IceCube,2.418336710009546e-20,2,2.418336710009546
457,2022,30,30°,IceCube,4.194787360843407e-20,2,4.1947873608434065
458,2023,0,0°,IceCube,2.2764503241642626e-20,2,2.2764503241642626
459,2023,30,30°,IceCube,3.9667183900989763e-20,2,3.9667183900989764
460,2024,0,0°,IceCube,2.1525557128884888e-20,2,2.1525557128884887
461,2024,30,30°,IceCube,3.7668982473567197e-20,2,3.76689824735672
462,2025,0,0°,IceCube,2.0433067373272906e-20,2,2.0433067373272906
463,2025,0,0°,Plenum-1,2.0433067373272906e-20,2,2.0433067373272906
464,2025,30,30°,IceCube,3.590153911107656e-20,2,3.590153911107656
465,2025,30,30°,Plenum-1,3.590153911107656e-20,2,3.590153911107656
466,2026,-30,-30°,Plenum-1,3.5807645910653435e-19,2,35.807645910653434
467,2026,0,0°,IceCube,1.9461617366362363e-20,2,1.9461617366362363
468,2026,0,0°,Plenum-1,1.921903404971716e-20,2,1.921903404971716
469,2026,30,30°,IceCube,3.432522404584882e-20,2,3.432522404584882
470,2026,30,30°,Plenum-1,3.339988676290723e-20,2,3.339988676290723
471,2027,-30,-30°,Plenum-1,2.1411560698152097e-19,2,21.411560698152098
472,2027,0,0°,IceCube,1.859139046783267e-20,2,1.859139046783267
473,2027,0,0°,Plenum-1,1.8162976877363393e-20,2,1.8162976877363393
474,2027,30,30°,IceCube,3.290920365452908e-20,2,3.2909203654529082
475,2027,30,30°,Plenum-1,3.128149305615492e-20,2,3.128149305615492
476,2028,-30,-30°,Plenum-1,1.589836331842893e-19,2,15.898363318428931
477,2028,0,0°,IceCube,1.78067406100146e-20,2,1.78067406100146
478,2028,0,0°,Plenum-1,1.7351052595066988e-20,2,1.7351052595066987
479,2028,30,30°,IceCube,3.162900684229271e-20,2,3.162900684229271
480,2028,30,30°,Plenum-1,2.946124957736177e-20,2,2.9461249577361768
481,2029,-30,-30°,Plenum-1,1.0258216211980809e-19,2,10.258216211980809
482,2029,0,0°,IceCube,1.7095175795704325e-20,2,1.7095175795704325
483,2029,0,0°,Plenum-1,1.6414552672043836e-20,2,1.6414552672043836
484,2029,30,30°,IceCube,3.0465062211662986e-20,2,3.0465062211662985
485,2029,30,30°,Plenum-1,2.7318906045509844e-20,2,2.7318906045509843
486,2030,-30,-30°,Plenum-1,7.826029849048178e-20,2,7.826029849048178
487,2030,0,0°,IceCube,1.6446540934911138e-20,2,1.6446540934911138
488,2030,0,0°,Plenum-1,1.5484820372711442e-20,2,1.548482037271144
489,2030,30,30°,IceCube,2.940143047268092e-20,2,2.9401430472680916
490,2030,30,30°,Plenum-1,2.5485191086337405e-20,2,2.5485191086337404
491,2031,-30,-30°,Plenum-1,6.432862131615546e-20,2,6.432862131615546
492,2031,0,0°,IceCube,1.5852529429134726e-20,2,1.5852529429134725
493,2031,0,0°,Plenum-1,1.4671580270195678e-20,2,1.4671580270195679
494,2031,30,30°,IceCube,2.842505300738059e-20,2,2.842505300738059
495,2031,30,30°,Plenum-1,2.3944110647229168e-20,2,2.3944110647229166
496,2032,-30,-30°,Plenum-1,5.172308213373457e-20,2,5.172308213373457
497,2032,0,0°,IceCube,1.536532824395843e-20,2,1.536532824395843
498,2032,0,0°,Plenum-1,1.3831062060095317e-20,2,1.3831062060095316
499,2032,30,30°,IceCube,2.752619000634769e-20,2,2.752619000634769
500,2032,30,30°,Plenum-1,2.227359922050316e-20,2,2.227359922050316
501,2033,-30,-30°,Plenum-1,4.377948634762762e-20,2,4.377948634762762
502,2033,0,0°,IceCube,1.4849669734870724e-20,2,1.4849669734870725
503,2033,0,0°,Plenum-1,1.3098365445761811e-20,2,1.309836544576181
504,2033,30,30°,IceCube,2.6692425417452963e-20,2,2.6692425417452963
505,2033,30,30°,Plenum-1,2.0851270685118676e-20,2,2.0851270685118677
506,2034,-30,-30°,Plenum-1,3.8252454385503587e-20,2,3.8252454385503585
507,2034,0,0°,IceCube,1.438233695166858e-20,2,1.4382336951668582
508,2034,0,0°,Plenum-1,1.2471006474294404e-20,2,1.2471006474294404
509,2034,30,30°,IceCube,2.5919382181227838e-20,2,2.5919382181227837
510,2034,30,30°,Plenum-1,1.9581958280138214e-20,2,1.9581958280138214
511,2035,-30,-30°,Plenum-1,3.415340012864878e-20,2,3.4153400128648777
512,2035,-30,-30°,Plenum-2,3.415340012864878e-20,2,3.4153400128648777
513,2035,0,0°,IceCube,1.390040661794858e-20,2,1.390040661794858
514,2035,0,0°,Plenum-1,1.1905558712734244e-20,2,1.1905558712734243
515,2035,0,0°,Plenum-2,1.1905558712734244e-20,2,1.1905558712734243
516,2035,30,30°,IceCube,2.519949343723578e-20,2,2.519949343723578
517,2035,30,30°,Plenum-1,1.850564822539698e-20,2,1.850564822539698
518,2035,30,30°,Plenum-2,1.850564822539698e-20,2,1.850564822539698
519,2036,-30,-30°,Plenum-1,3.0974749446028906e-20,2,3.0974749446028906
520,2036,-30,-30°,Plenum-2,3.0974749446028906e-20,2,3.0974749446028906
521,2036,0,0°,IceCube,1.3519152879530537e-20,2,1.3519152879530536
522,2036,0,0°,Plenum-1,1.1382630247204612e-20,2,1.1382630247204613
523,2036,0,0°,Plenum-2,9.943414254045285e-21,2,0.9943414254045284
524,2036,30,30°,IceCube,2.452715448924738e-20,2,2.452715448924738
525,2036,30,30°,Plenum-1,1.7560207608168793e-20,2,1.7560207608168792
526,2036,30,30°,Plenum-2,1.5890782720523593e-20,2,1.5890782720523593
527,2037,-30,-30°,Plenum-1,2.842732134386757e-20,2,2.8427321343867566
528,2037,-30,-30°,Plenum-2,2.842732134386757e-20,2,2.8427321343867566
529,2037,0,0°,IceCube,1.3160239329952535e-20,2,1.3160239329952534
530,2037,0,0°,Plenum-1,1.091866203978897e-20,2,1.091866203978897
531,2037,0,0°,Plenum-2,8.60275085086643e-21,2,0.860275085086643
532,2037,30,30°,IceCube,2.38975573397911e-20,2,2.38975573397911
533,2037,30,30°,Plenum-1,1.671999642289672e-20,2,1.671999642289672
534,2037,30,30°,Plenum-2,1.4215159410086553e-20,2,1.4215159410086553
535,2038,-30,-30°,Plenum-1,2.633285286746822e-20,2,2.6332852867468217
536,2038,-30,-30°,Plenum-2,2.633285286746822e-20,2,2.6332852867468217
537,2038,0,0°,IceCube,1.2795601664819177e-20,2,1.2795601664819178
538,2038,0,0°,Plenum-1,1.0504490318595477e-20,2,1.0504490318595476
539,2038,0,0°,Plenum-2,7.62581668217714e-21,2,0.762581668217714
540,2038,30,30°,IceCube,2.330701488455476e-20,2,2.330701488455476
541,2038,30,30°,Plenum-1,1.5995405527472548e-20,2,1.5995405527472548
542,2038,30,30°,Plenum-2,1.2678754357082171e-20,2,1.2678754357082171
543,2039,-30,-30°,Plenum-1,2.4575991170482113e-20,2,2.457599117048211
544,2039,-30,-30°,Plenum-2,2.4575991170482113e-20,2,2.457599117048211
545,2039,0,0°,IceCube,1.2454308471776651e-20,2,1.2454308471776652
546,2039,0,0°,Plenum-1,1.0132752239329002e-20,2,1.0132752239329001
547,2039,0,0°,Plenum-2,6.87425391989261e-21,2,0.687425391989261
548,2039,30,30°,IceCube,2.2751319320024433e-20,2,2.2751319320024432
549,2039,30,30°,Plenum-1,1.5313640577515273e-20,2,1.5313640577515273
550,2039,30,30°,Plenum-2,1.1535664253839085e-20,2,1.1535664253839084
551,2040,-30,-30°,Plenum-1,2.3078017810356525e-20,2,2.3078017810356526
552,2040,-30,-30°,Plenum-2,2.3078017810356525e-20,2,2.3078017810356526
553,2040,-30,-30°,Plenum-3,2.3078017810356525e-20,2,2.3078017810356526
554,2040,0,0°,IceCube,1.213414735966605e-20,2,1.213414735966605
555,2040,0,0°,Plenum-1,9.79746565926293e-21,2,0.9797465659262931
556,2040,0,0°,Plenum-2,6.275858854491875e-21,2,0.6275858854491875
557,2040,0,0°,Plenum-3,6.275858854491875e-21,2,0.6275858854491875
558,2040,30,30°,IceCube,2.2226465635566415e-20,2,2.2226465635566415
559,2040,30,30°,Plenum-1,1.4805878169771665e-20,2,1.4805878169771665
560,2040,30,30°,Plenum-2,1.0655743934471705e-20,2,1.0655743934471704
561,2040,30,30°,Plenum-3,1.0655743934471705e-20,2,1.0655743934471704
562,2041,-30,-30°,Plenum-1,2.1783307409493165e-20,2,2.1783307409493164
563,2041,-30,-30°,Plenum-2,2.1783307409493165e-20,2,2.1783307409493164
564,2041,-30,-30°,Plenum-3,1.2206329664092322e-20,2,1.2206329664092321
565,2041,0,0°,IceCube,1.1833180561062734e-20,2,1.1833180561062733
566,2041,0,0°,Plenum-1,9.493722560915308e-21,2,0.9493722560915309
567,2041,0,0°,Plenum-2,5.786704576481241e-21,2,0.5786704576481241
568,2041,0,0°,Plenum-3,5.215269317904017e-21,2,0.5215269317904018
569,2041,30,30°,IceCube,2.173114772653394e-20,2,2.173114772653394
570,2041,30,30°,Plenum-1,1.4212592912741235e-20,2,1.4212592912741235
571,2041,30,30°,Plenum-2,9.923623709295593e-21,2,0.9923623709295594
572,2041,30,30°,Plenum-3,8.088860291723184e-21,2,0.8088860291723184
573,2042,-30,-30°,Plenum-1,2.06511494294925e-20,2,2.06511494294925
574,2042,-30,-30°,Plenum-2,2.06511494294925e-20,2,2.06511494294925
575,2042,-30,-30°,Plenum-3,8.764651915732331e-21,2,0.8764651915732331
576,2042,0,0°,IceCube,1.1549704634780273e-20,2,1.1549704634780273
577,2042,0,0°,Plenum-1,9.18430161759184e-21,2,0.918430161759184
578,2042,0,0°,Plenum-2,5.378403946058242e-21,2,0.5378403946058242
579,2042,0,0°,Plenum-3,4.5064512447160104e-21,2,0.45064512447160104
580,2042,30,30°,IceCube,2.1262061374283378e-20,2,2.126206137428338
581,2042,30,30°,Plenum-1,1.3761212182118396e-20,2,1.3761212182118396
582,2042,30,30°,Plenum-2,9.290759364219338e-21,2,0.9290759364219338
583,2042,30,30°,Plenum-3,6.6628943829469936e-21,2,0.6662894382946993
584,2043,-30,-30°,Plenum-1,1.9651600098787506e-20,2,1.9651600098787507
585,2043,-30,-30°,Plenum-2,1.9651600098787506e-20,2,1.9651600098787507
586,2043,-30,-30°,Plenum-3,7.070999317373547e-21,2,0.7070999317373546
587,2043,0,0°,IceCube,1.1284651773050073e-20,2,1.1284651773050074
588,2043,0,0°,Plenum-1,8.891775562794306e-21,2,0.8891775562794306
589,2043,0,0°,Plenum-2,5.031831920541055e-21,2,0.5031831920541056
590,2043,0,0°,Plenum-3,3.993861846973182e-21,2,0.3993861846973182
591,2043,30,30°,IceCube,2.0817665724671458e-20,2,2.0817665724671457
592,2043,30,30°,Plenum-1,1.3248470431840335e-20,2,1.3248470431840336
593,2043,30,30°,Plenum-2,8.759400188849578e-21,2,0.8759400188849578
594,2043,30,30°,Plenum-3,5.745573073613964e-21,2,0.5745573073613964
595,2044,-30,-30°,Plenum-1,1.8761608834149795e-20,2,1.8761608834149794
596,2044,-30,-30°,Plenum-2,1.8761608834149795e-20,2,1.8761608834149794
597,2044,-30,-30°,Plenum-3,5.953297391080286e-21,2,0.5953297391080286
598,2044,0,0°,IceCube,1.103021488716625e-20,2,1.103021488716625
599,2044,0,0°,Plenum-1,8.636541686504432e-21,2,0.8636541686504432
600,2044,0,0°,Plenum-2,4.733360819549823e-21,2,0.4733360819549823
601,2044,0,0°,Plenum-3,3.610842631253687e-21,2,0.3610842631253687
602,2044,30,30°,IceCube,2.0395468397314973e-20,2,2.0395468397314973
603,2044,30,30°,Plenum-1,1.2783535870297525e-20,2,1.2783535870297524
604,2044,30,30°,Plenum-2,8.297730459968573e-21,2,0.8297730459968573
605,2044,30,30°,Plenum-3,5.021444488677407e-21,2,0.5021444488677407
606,2045,-30,-30°,Plenum-1,1.7963271562135592e-20,2,1.7963271562135592
607,2045,-30,-30°,Plenum-2,1.7963271562135592e-20,2,1.7963271562135592
608,2045,-30,-30°,Plenum-3,5.19871621765715e-21,2,0.519871621765715
609,2045,0,0°,IceCube,1.0792025294377295e-20,2,1.0792025294377294
610,2045,0,0°,Plenum-1,8.398194993546245e-21,2,0.8398194993546245
611,2045,0,0°,Plenum-2,4.473321646587436e-21,2,0.4473321646587436
612,2045,0,0°,Plenum-3,3.3008610603901415e-21,2,0.33008610603901417
613,2045,30,30°,IceCube,1.99940927826404e-20,2,1.99940927826404
614,2045,30,30°,Plenum-1,1.2360518951872553e-20,2,1.2360518951872552
615,2045,30,30°,Plenum-2,7.892397644108985e-21,2,0.7892397644108985
616,2045,30,30°,Plenum-3,4.4633398304467585e-21,2,0.44633398304467586
617,2046,-30,-30°,Plenum-1,1.724248674935563e-20,2,1.724248674935563
618,2046,-30,-30°,Plenum-2,1.724248674935563e-20,2,1.724248674935563
619,2046,-30,-30°,Plenum-3,4.714970879521954e-21,2,0.4714970879521954
620,2046,0,0°,IceCube,1.0563762969941978e-20,2,1.0563762969941979
621,2046,0,0°,Plenum-1,8.174986782677216e-21,2,0.8174986782677216
622,2046,0,0°,Plenum-2,4.24449078334004e-21,2,0.424449078334004
623,2046,0,0°,Plenum-3,3.048371414263362e-21,2,0.30483714142633617
624,2046,30,30°,IceCube,1.9611811365717567e-20,2,1.9611811365717569
625,2046,30,30°,Plenum-1,1.197386146350273e-20,2,1.197386146350273
626,2046,30,30°,Plenum-2,7.533102126870642e-21,2,0.7533102126870641
627,2046,30,30°,Plenum-3,4.060802268706415e-21,2,0.4060802268706415
628,2047,-30,-30°,Plenum-1,1.6587947947644883e-20,2,1.6587947947644883
629,2047,-30,-30°,Plenum-2,1.6587947947644883e-20,2,1.6587947947644883
630,2047,-30,-30°,Plenum-3,4.229974098350333e-21,2,0.4229974098350333
631,2047,0,0°,IceCube,1.034831905042653e-20,2,1.0348319050426529
632,2047,0,0°,Plenum-1,7.965483954536918e-21,2,0.7965483954536918
633,2047,0,0°,Plenum-2,4.048916993958152e-21,2,0.4048916993958152
634,2047,0,0°,Plenum-3,2.838108522851666e-21,2,0.2838108522851666
635,2047,30,30°,IceCube,1.9246867504315342e-20,2,1.9246867504315341
636,2047,30,30°,Plenum-1,1.1619367565358336e-20,2,1.1619367565358336
637,2047,30,30°,Plenum-2,7.211851113447328e-21,2,0.7211851113447328
638,2047,30,30°,Plenum-3,3.735659413704794e-21,2,0.3735659413704794
639,2048,-30,-30°,Plenum-1,1.599049331419266e-20,2,1.5990493314192662
640,2048,-30,-30°,Plenum-2,1.599049331419266e-20,2,1.5990493314192662
641,2048,-30,-30°,Plenum-3,3.83320487533816e-21,2,0.38332048753381603
642,2048,0,0°,IceCube,1.0144674264590297e-20,2,1.0144674264590297
643,2048,0,0°,Plenum-1,7.768378938890987e-21,2,0.7768378938890987
644,2048,0,0°,Plenum-2,3.866952040671328e-21,2,0.3866952040671328
645,2048,0,0°,Plenum-3,2.659810396249e-21,2,0.2659810396249
646,2048,30,30°,IceCube,1.8898694655322223e-20,2,1.8898694655322223
647,2048,30,30°,Plenum-1,1.1293309759164982e-20,2,1.1293309759164982
648,2048,30,30°,Plenum-2,6.922799756645085e-21,2,0.6922799756645085
649,2048,30,30°,Plenum-3,3.4667107409706156e-21,2,0.34667107409706155
650,2049,-30,-30°,Plenum-1,1.5442625476215483e-20,2,1.5442625476215484
651,2049,-30,-30°,Plenum-2,1.5442625476215483e-20,2,1.5442625476215484
652,2049,-30,-30°,Plenum-3,3.5598949342395185e-21,2,0.35598949342395186
653,2049,0,0°,IceCube,9.946288458743328e-21,2,0.9946288458743329
654,2049,0,0°,Plenum-1,7.582565355193242e-21,2,0.7582565355193243
655,2049,0,0°,Plenum-2,3.702750593457864e-21,2,0.37027505934578636
656,2049,0,0°,Plenum-3,2.5064542301506664e-21,2,0.25064542301506665
657,2049,30,30°,IceCube,1.856632618876785e-20,2,1.856632618876785
658,2049,30,30°,Plenum-1,1.0992505960309289e-20,2,1.099250596030929
659,2049,30,30°,Plenum-2,6.660911048168122e-21,2,0.6660911048168122
660,2049,30,30°,Plenum-3,3.2400669151967756e-21,2,0.32400669151967754
661,2050,-30,-30°,Plenum-1,1.4938116296921856e-20,2,1.4938116296921855
662,2050,-30,-30°,Plenum-2,1.4938116296921856e-20,2,1.4938116296921855
663,2050,-30,-30°,Plenum-3,3.3227883785885996e-21,2,0.33227883785886
664,2050,0,0°,IceCube,9.760301356726534e-21,2,0.9760301356726534
665,2050,0,0°,Plenum-1,7.407052600310055e-21,2,0.7407052600310055
666,2050,0,0°,Plenum-2,3.554118394544376e-21,2,0.3554118394544376
667,2050,0,0°,Plenum-3,2.3728403458627393e-21,2,0.23728403458627392
668,2050,30,30°,IceCube,1.8246633927900993e-20,2,1.8246633927900993
669,2050,30,30°,Plenum-1,1.0714259319968311e-20,2,1.0714259319968311
670,2050,30,30°,Plenum-2,6.422550129481888e-21,2,0.6422550129481888
671,2050,30,30°,Plenum-3,3.0460914019938367e-21,2,0.3046091401993837
