event_id,resolution_linefit,resolution_linefitNew,zenith_angle,zenith_linefit,muon_energy,aeffs
467,2.19780265458393,0.003213238113505888,61.218394567655814,59.480275436345906,266239.01422667224,9326777659.789188
468,0.36224278097933765,0.03014360774828009,36.352950221704496,36.314401681192685,11731.280372613597,444328167.0657871
469,0.7599826716231867,0.008737857077828036,72.45351240708467,73.20216210441903,112339.49668747396,3955606140.57593
470,8.1321080786088,0.09790648516283787,48.12729570835733,43.790418282600044,12685.959597156067,477646958.0720103
471,2.024482519904729,0.03956374858135455,60.420726811429056,59.81448619998104,12846.68216376904,483256257.47781616
473,0.052949797887614745,0.02475855445582653,43.86598993383531,43.82965568483457,257839.565689071,9033632629.293753
474,1.803256556522608,0.0399296761479334,143.83935039488208,142.52290655767604,8823.14549061618,342832779.02315336
475,91.4489290869396,2.1143912674026715,85.98152704990926,47.97358627150579,80358.34099185858,2839447523.7689424
476,4.594342065968254,0.01973749678081199,98.07805089296222,100.46340965743676,8034.89107094274,315322298.44113535
477,53.73490895480057,0.2515385306113368,126.17610709874738,165.38137574216563,562106.6279368597,19652708017.647465
479,7.907089870897531,0.020771605033806793,39.523259670717955,31.651208779042527,372244.8118700122,13026433969.812197
480,1.1944847402368233,0.01044650686200501,35.359992860509884,34.73534975702991,39609.93041278342,1417307247.7294714
481,8.216785387766416,0.010764098473680175,113.07243475878687,107.75336301355074,204986.72003606087,7189041406.267225
482,15.24206282237061,0.009311585595557911,58.79776270927781,48.755989833405536,83566.53137342038,2951415001.5179853
485,5.926636046087427,0.006822395697391027,139.01007631504285,142.95827188572477,543609.0568214275,19007133367.782
486,0.4429114953559796,0.004048305378643552,174.57037831051335,174.3889106209576,247280.48517486145,8665115343.249908
488,2.6370001908951197,0.025643472697900738,15.296073201869605,12.995443847445236,19322.111093506217,709252024.0547678
489,1.4171126116708859,0.03638078539328195,113.91113722193069,114.66075435820441,5966.923670949011,243149183.287095
490,23.91494284002906,0.04042448853232864,133.38267063001112,140.74141148012347,216321.93519477756,7584646186.569062
491,2.212802770064959,0.018176986855674884,122.75146623653708,122.55662476277985,54583.47188640157,1939891468.8552582
492,60.30284041178043,0.04046427010303416,164.90543069399146,104.68027871407988,371356.5001068485,12995431436.998722
493,8.10458154856388,0.0417185955869007,28.494244027437485,36.526776157559866,54933.18378694646,1952096592.2381713
494,6.781737626087949,0.04583839886812393,142.6784571780036,146.72009039830294,16299.268012327113,603753261.457642
495,21.432218243481444,0.01046879042195107,75.67945524630044,69.40179005931434,819138.0005525533,28623233788.04876
496,3.9439308217038356,0.023261052685346395,67.06915091200875,71.0079588402912,2704.0928119323617,129274725.05497846
497,5.812305545276177,0.029449846395504978,38.89716695659067,33.729463219663764,36959.10434992736,1324792068.4822469
498,1.0252653803109502,0.004848322700741216,98.15649705854979,99.18136436602735,10744.059253009647,409873647.35339165
499,0.985528478673445,0.0018925175027855322,84.0740502482843,83.41475506325204,11471.357907774558,435256740.7048081
500,3.6130315452704824,0.037290452354282064,71.84568743519891,69.61744278093927,6427.874013737807,259236584.94076282
501,2.0780099852873564,0.028059990413768887,98.53674592321586,100.44904150547369,18256.484583401067,672061116.2942052
502,3.0050445117458664,0.02027050844621705,100.9079466793959,99.65644703730047,595669.7646541002,20824078577.566162
503,2.288046410564719,0.018032961059483932,145.34715007927431,147.02935821832023,82489.03124551104,2913809698.450669
504,15.152917440763844,0.035363452379104356,74.79419918185873,76.13966616406695,316836.2082571687,11092645492.737358
505,19.022655681100318,0.2785247437054613,51.61042220405906,41.73808595980289,3183.791413227278,146016450.47608286
506,2.4205933254757084,0.018846695027699714,74.50487132652539,73.83167235301877,194107.096186281,6809336994.6090975
507,5.617326478829523,0.153496186704206,128.18878638984006,131.9430073245935,13721.154576540976,513775789.9163903
508,15.209618472408536,0.02250387403492231,91.81009174019029,90.72607990650665,194154.28437395088,6810983886.384383
509,2.1074244213049123,0.010522653629790069,119.15015839637104,119.55378734221789,42813.114066238086,1529099988.1184304
510,0.720059591525575,0.007945292375609436,34.05891670421383,33.83473556231886,305260.7902869365,10688657512.015665
511,5.128722245359383,0.024353468108501225,126.33622203293824,131.46078572695663,652033.4489925178,22791199858.237675
512,0.02171825135060888,0.012006180652572241,27.3371563170648,27.344202076551934,113670.40121247893,4002055386.1213427
513,11.955799400519922,0.022132242760778867,93.50707467264637,88.49302089513672,441260.9924959835,15435133812.868446
515,33.79080886763193,3.4151864184213965,65.7164525187626,88.29377887542708,34901.321302180964,1252974392.4069455
516,9.715747473378883,0.011704917179295716,145.82042377231974,146.93055699968698,220085.36902362207,7715991943.327429
517,0.4992399159760473,0.03538649492364328,129.93959801636535,129.77033736571087,17216.69275640514,635771852.1277404
518,6.951498756150434,0.03339765001298336,95.8355361663622,88.88428084384482,99138.46644124409,3494883463.750369
519,1.073408525033804,0.028091833302712706,57.464531925644145,57.25402210657179,60829.948647398756,2157896688.173443
520,12.627016878531858,0.047274844288450135,75.01859462191001,68.1872545656348,16408.127386289445,607552509.0340794
521,10.319646319286031,0.11734419959402896,155.79117676917653,152.07666341373033,14890.355001999138,554581480.056863
522,1.860567804538038,0.018266812005215242,86.4625585650163,84.61996816962427,36968.84938293772,1325132175.0959365
523,2.5232988641311946,0.007686173635420871,137.98682993492983,137.23598713482207,760918.4569402122,26591342073.8168
524,0.756948721747495,0.014642538321788589,133.744531006008,133.92521200448152,259075.50148073552,9076767417.692774
525,3.217340537062809,0.033518647411640845,120.45400348654799,121.0195702456791,166786.30613004457,5855827511.41605
526,2.489234853929923,0.01476902931659908,107.9269784260591,108.81821829444021,201190.1276714051,7056538399.726559
527,1.1686546675810485,0.019771745314578124,67.13304444280053,68.26251531985847,24116.467322463883,876577497.4655666
528,14.05085961276376,0.20715164541387449,124.31800479357503,114.16440643598284,19932.710558391624,730562256.2626357
529,5.468817991255025,0.019643389571524447,61.716350176625575,64.58801772530094,24674.930641556628,896068151.6404393
530,2.0872430707140217,0.023227062105582372,107.2284122126023,109.31423474975264,1468.1282497049233,86138932.54866286
531,1.1867492916280584,0.025109884097000573,121.98791426297454,121.76131884171107,19849.29920145562,727651157.4371343
